defaulted,revolving_utilization,age,late_30_59_days,debt_ratio,monthly_income,open_credit_lines,late_90_days,real_estate_loans,late_60_89_days,dependents
,0.9999999,32,0,0.014281634,3500.0,2,1,0,0,3.0
,0.0,55,0,4963.0,5400.0,11,0,6,0,0.0
,0.039674681,40,0,0.029248427,2700.0,12,0,0,0,0.0
,0.699689027,32,2,0.159061278,2300.0,5,0,0,2,1.0
,0.685150879,52,0,0.766947829,3200.0,12,0,1,0,0.0
,0.0,77,0,0.260798087,6690.0,4,0,1,0,0.0
,0.284506492,73,0,0.061874198,7789.0,8,0,0,0,0.0
,0.022738142,46,0,1801.0,5400.0,4,0,1,0,1.0
,0.160396576,75,0,0.35301942,3758.0,13,0,1,0,0.0
,0.061851487,38,0,0.353062063,4865.0,5,0,2,0,0.0
,0.079072008,39,0,0.406579764,4832.0,19,0,2,0,1.0
,0.0,29,0,0.487161027,4166.0,6,0,2,0,0.0
,0.011996187,44,1,0.226213865,3562.0,15,0,1,0,3.0
,1.0886898342199998,54,1,0.006170723,2916.0,1,0,0,0,0.0
,0.00639968,39,0,0.034658231,7270.0,2,0,0,0,4.0
,0.9999999,31,0,0.068418668,2206.0,1,0,0,0,3.0
,0.9999999,63,0,0.171568627,1835.0,3,0,0,0,0.0
,0.666582517,66,0,0.971628546,8000.0,10,0,2,0,0.0
,0.112749642,45,0,2754.0,5400.0,5,0,1,0,2.0
,0.149664291,62,0,0.463702014,2630.0,17,0,0,0,0.0
,0.260218023,62,0,0.485419097,6000.0,21,0,3,0,0.0
,0.490580639,60,1,3246.0,5400.0,19,0,1,0,0.0
,0.142000583,39,0,0.251687289,10667.0,7,0,2,0,0.0
,1.011665523,41,0,0.567143516,4333.0,11,0,2,0,0.0
,0.171206918,49,0,0.280820756,5896.0,14,0,1,0,0.0
,0.620394255,51,2,0.313288991,7366.0,12,1,0,3,1.0
,0.0,44,1,0.164523174,4120.0,5,0,0,0,2.0
,0.023231757,33,0,0.204052098,7600.0,9,1,0,0,0.0
,0.299752246,46,0,0.277347568,13300.0,5,0,1,0,2.0
,0.0,42,0,0.0,0.0,2,0,0,0,2.0
,0.9999999,43,0,0.064090177,6209.0,3,0,0,0,0.0
,0.223238838,49,0,0.273786934,7377.0,6,0,2,0,2.0
,0.001036522,46,0,0.174117983,7000.0,7,0,1,0,2.0
,0.085659011,60,0,0.407621375,9000.0,18,1,2,1,1.0
,0.010047721,44,0,0.603555188,4837.0,15,0,4,0,2.0
,0.0,48,0,0.122146309,6000.0,6,0,1,0,2.0
,0.044523887,44,0,2386.0,5400.0,4,0,1,0,0.0
,0.040482776,40,0,0.30548399,8150.0,5,0,1,0,1.0
,0.008999591,67,0,0.288570477,3000.0,3,0,0,0,0.0
,0.085986075,62,0,1129.0,5400.0,13,0,1,0,0.0
,0.054614738,63,0,0.246536209,7000.0,12,0,1,0,0.0
,0.9999999,32,0,0.0,5400.0,0,0,0,0,0.0
,0.9999999,56,1,1317.0,5400.0,9,1,0,0,0.0
,0.0,68,0,0.186644314,3578.0,5,0,0,0,0.0
,0.013074237,48,0,0.165247019,13500.0,15,0,1,0,2.0
,0.223151787,69,0,7.704259148,5000.0,21,0,4,0,0.0
,0.055848379,81,0,0.010419133,4222.0,3,0,0,0,2.0
,0.047304681,80,0,0.046414481,4308.0,16,0,0,0,0.0
,0.001374943,41,0,0.918578623,3573.0,6,0,2,0,0.0
,0.341414646,25,0,0.682095006,820.0,5,0,0,0,0.0
,0.038990252,29,0,0.139620127,3000.0,2,0,0,0,0.0
,0.821225665,37,0,0.611477704,5000.0,13,0,1,0,2.0
,0.465357095,52,0,2633.0,5400.0,4,0,1,0,0.0
,0.016868733,65,0,0.06873568,4800.0,7,0,0,0,0.0
,0.0,68,1,0.274476514,5300.0,9,1,2,0,0.0
,0.057148282,68,0,0.134716321,4000.0,7,0,0,0,0.0
,0.107493282,60,0,2966.0,5400.0,7,0,2,0,0.0
,0.297117147,24,0,0.253164557,1500.0,2,0,0,0,0.0
,0.035864276,65,0,0.124250214,2333.0,2,0,0,0,0.0
,0.285511766,81,0,0.258038368,3700.0,11,0,0,0,1.0
,0.462811008,46,2,0.52556709,2600.0,10,0,0,0,2.0
,0.007974801,57,0,0.377133487,13416.0,7,0,1,0,2.0
,1.0886898342199998,33,4,0.580513559,8333.0,6,2,2,0,0.0
,0.007395577,83,0,0.005261028,2470.0,8,0,0,0,0.0
,0.196858906,61,0,0.199122058,8200.0,16,0,0,0,0.0
,0.778268827,36,1,0.416568187,8461.0,11,0,3,0,0.0
,0.00395635,48,0,0.330133973,5000.0,3,0,1,0,4.0
,0.178200036,49,0,0.644602399,2250.0,15,0,1,0,2.0
,0.013733104,56,0,0.004441155,5403.0,2,0,0,0,0.0
,0.043609257,82,0,0.013297872,3759.0,7,0,0,0,0.0
,0.00415556,69,0,0.063198194,35000.0,6,0,1,0,1.0
,0.010256147,67,0,42.0,5400.0,5,0,0,0,0.0
,0.67167846,58,5,0.479262673,11500.0,23,0,1,2,1.0
,0.008432719,26,0,35.0,5400.0,2,0,0,0,0.0
,0.039816879,45,0,0.431198759,4512.0,8,0,1,0,2.0
,0.9999999,30,0,0.286951814,5540.0,5,0,1,0,2.0
,0.119055322,48,0,0.488241881,5357.0,9,0,2,0,3.0
,0.013842594,60,0,999.0,5400.0,4,0,1,0,0.0
,0.492968695,82,0,0.167865707,1250.0,3,0,0,0,0.0
,1.019933555,26,0,0.128388017,700.0,2,0,0,0,0.0
,0.0,36,0,0.582979509,5416.0,8,0,3,0,1.0
,0.038850826,56,1,0.249011858,4300.0,19,0,0,0,0.0
,0.345766588,68,0,0.596222689,8100.0,13,0,2,0,0.0
,0.128498009,51,0,4963.0,5400.0,18,0,6,0,0.0
,0.819418058,66,0,1.992007992,1000.0,11,0,0,0,0.0
,0.0,80,0,2.0,5400.0,5,0,0,0,0.0
,0.206094848,40,1,2998.0,5400.0,10,0,2,0,0.0
,0.004922152,75,0,0.519546949,2736.0,5,0,1,0,0.0
,0.367572587,60,1,0.545634229,8600.0,14,0,2,0,0.0
,0.750146547,45,0,0.853524983,1460.0,13,0,0,0,2.0
,0.150849151,23,0,0.004301075,929.0,2,0,0,0,0.0
,0.270181928,40,0,0.145660913,8457.0,5,0,1,0,4.0
,1.039593576,36,1,0.183495282,7100.0,7,5,0,1,2.0
,0.9999999,63,0,0.542184725,2251.0,7,0,0,0,0.0
,0.0,51,0,114.0,5400.0,3,0,0,0,0.0
,0.9999999,72,0,0.151676206,2445.0,2,0,0,0,1.0
,0.045761139,32,0,0.057594579,7083.0,7,0,0,0,0.0
,0.073655099,46,0,0.115911656,6202.0,6,0,0,0,3.0
,0.44512511,54,0,0.355940677,6000.0,9,0,0,0,1.0
,0.0,50,1,0.275914939,15000.0,14,1,2,0,3.0
,0.517250698,43,0,0.173265937,3560.0,2,0,0,0,1.0
,0.9999999,24,0,0.001128244,2658.0,1,0,0,0,0.0
,0.616355791,28,0,0.204720538,6100.0,9,0,0,0,2.0
,0.748476061,50,2,0.806971254,7200.0,12,0,2,0,0.0
,0.194010337,66,0,0.232,11749.0,13,0,2,0,0.0
,0.109086561,55,0,0.330671677,6386.0,14,0,2,0,0.0
,0.211739745,60,0,0.254035684,15300.0,11,0,2,0,1.0
,0.012749788,64,0,0.272057534,5700.0,16,0,2,0,0.0
,0.046849242,47,0,1822.0,5400.0,7,0,1,0,0.0
,0.237163615,36,0,0.410395656,7733.0,14,1,2,0,1.0
,0.061656391,61,0,0.29998154,5416.0,6,0,1,0,0.0
,0.059810067,64,0,2479.0,5400.0,14,0,3,0,0.0
,0.9999999,56,0,0.074169623,3100.0,1,0,0,0,1.0
,0.9999999,41,0,705.0,5400.0,2,0,1,0,0.0
,0.068931601,28,0,557.0,5400.0,6,0,0,0,0.0
,0.079297215,63,0,0.32231405,6049.0,14,0,1,0,0.0
,0.023856461,65,0,0.010864841,2300.0,3,0,0,0,0.0
,0.280396856,46,0,0.476446837,5200.0,5,0,1,0,0.0
,0.026915014,53,0,0.297290187,3800.0,10,0,1,0,0.0
,0.0,53,0,1221.0,5400.0,4,0,1,0,0.0
,0.045216163,63,0,4963.0,5400.0,8,0,4,0,0.0
,0.567389645,56,1,0.45523536,9750.0,9,0,1,0,1.0
,0.604749262,70,0,3447.0,5400.0,19,0,1,0,0.0
,0.06084845,70,0,0.146808865,6000.0,3,0,2,0,0.0
,0.097197602,58,0,0.435850852,11558.0,22,0,2,0,0.0
,0.034597984,70,0,0.127274487,10331.0,12,0,1,0,0.0
,0.476468779,49,0,0.096190476,2099.0,3,0,0,0,2.0
,0.0,54,0,0.014940239,6023.0,6,0,0,0,0.0
,0.730765752,43,0,0.550195984,12500.0,13,0,2,0,0.0
,0.0,79,0,1454.0,5400.0,7,0,2,0,0.0
,0.092747761,30,0,0.515230312,2691.0,5,0,1,0,0.0
,0.097626494,46,0,0.211174242,3167.0,13,0,1,0,0.0
,0.780292943,38,1,0.706504495,1890.0,5,0,0,0,0.0
,0.871711228,49,0,0.294439024,5124.0,11,0,0,0,0.0
,1.000284347,64,5,0.512587038,5600.0,8,0,1,1,0.0
,0.013352679,31,0,0.00299985,6666.0,11,0,0,0,0.0
,0.055547607,62,0,0.036654449,3000.0,5,0,0,0,0.0
,0.019299035,69,0,977.0,5400.0,6,0,1,0,0.0
,0.565086983,31,0,0.534647887,5324.0,5,0,1,0,0.0
,0.087055755,49,1,0.16533611,8642.0,7,1,2,0,0.0
,0.047039175,57,0,66.0,5400.0,8,0,0,0,0.0
,0.271754049,31,0,0.188362328,3333.0,11,0,0,0,0.0
,0.316690442,49,1,0.377978339,5539.0,5,1,1,0,0.0
,0.9999999,48,0,1.417915011,3270.0,10,0,1,0,0.0
,0.19436968,59,0,0.337618282,5600.0,13,0,0,0,0.0
,0.367970506,55,0,0.445373568,5500.0,7,0,1,0,1.0
,0.175234571,50,0,1789.0,5400.0,6,0,1,0,0.0
,0.071898932,45,0,0.158090054,8083.0,6,0,1,0,0.0
,0.084047899,53,0,0.384125637,2355.0,11,0,1,0,1.0
,0.0,61,0,0.507199424,8333.0,12,0,3,0,4.0
,0.9999999,35,1,0.442131557,1200.0,1,1,0,0,0.0
,0.024802876,70,0,0.058793281,5833.0,7,0,0,0,0.0
,0.002033398,67,0,0.276042492,6306.0,16,0,2,0,1.0
,1.055888224,26,1,0.164734106,2500.0,3,0,0,1,0.0
,0.9999999,59,0,0.150310106,2740.0,1,1,0,0,0.0
,0.283781081,30,0,0.40688004,7935.0,7,0,2,0,0.0
,0.007112354,60,0,0.281795918,12249.0,9,0,2,0,0.0
,0.914438503,35,0,0.425071866,8000.0,11,0,1,0,0.0
,0.0,63,0,0.332577965,9266.0,8,0,2,0,1.0
,0.113285065,80,0,218.0,5400.0,4,0,0,0,0.0
,0.806884394,61,0,0.58072257,7500.0,19,0,1,0,0.0
,0.204209706,53,0,0.592283116,4068.0,11,0,1,0,0.0
,0.0,38,0,0.338789774,5436.0,7,0,1,0,0.0
,0.03057797,60,0,23.0,5400.0,3,0,0,0,0.0
,0.433534625,35,0,0.621126291,3000.0,6,0,1,0,2.0
,0.9999999,24,0,0.0,5400.0,0,0,0,0,0.0
,0.008117707,83,0,0.003249188,4000.0,5,0,0,0,0.0
,0.627611262,30,2,0.072865275,2634.0,4,0,0,0,2.0
,0.025332395,45,0,2026.0,5400.0,8,0,1,0,0.0
,0.013599093,68,0,0.003271538,1833.0,2,0,0,0,0.0
,0.849819742,57,0,0.671718766,9500.0,6,0,3,0,2.0
,0.62979879,46,1,0.170153675,5400.0,5,5,0,0,1.0
,0.392352057,44,0,0.81676518,5582.0,11,0,2,0,3.0
,0.00289405,69,0,1153.0,5400.0,7,0,1,0,0.0
,0.9999999,53,1,0.405312768,3500.0,3,3,1,0,3.0
,0.062734316,53,1,0.206561361,6583.0,5,2,1,0,0.0
,0.157998863,52,0,0.784448161,5979.0,25,0,2,0,2.0
,0.431993088,37,0,0.495154592,6500.0,8,0,1,0,1.0
,0.23142378,48,0,0.517995201,3750.0,17,0,1,0,0.0
,0.031007546,59,0,0.240384069,17600.0,18,0,2,0,2.0
,0.9999999,35,0,2066.0,5400.0,6,0,1,0,0.0
,0.934446975,47,0,0.527831667,6700.0,5,2,1,0,0.0
,0.178891831,73,0,0.344852412,12500.0,10,0,3,0,0.0
,0.259536639,82,0,0.974294142,2372.0,17,0,1,0,0.0
,0.02603441,54,0,0.002818096,33000.0,7,0,0,0,0.0
,0.604790419,45,2,0.27441932,6500.0,11,0,1,0,3.0
,0.546832763,51,0,2847.0,5400.0,8,0,1,0,0.0
,0.9999999,45,0,2568.0,5400.0,2,0,1,0,2.0
,0.009347172,72,0,0.395320936,5000.0,8,0,2,0,1.0
,0.006464821,70,1,0.000230734,4333.0,4,2,0,0,0.0
,0.002591552,81,0,0.000476145,10500.0,16,0,0,0,0.0
,0.00054943,73,0,0.0,1900.0,15,0,0,0,0.0
,0.527233744,45,0,0.977581307,9500.0,9,0,3,0,4.0
,0.744465076,33,0,0.350781397,5310.0,8,0,2,0,1.0
,0.836376104,49,0,0.146308949,6000.0,4,0,0,0,1.0
,0.600984464,63,0,0.749681876,5500.0,10,0,1,0,0.0
,0.628179158,28,0,0.266052179,6400.0,11,0,0,0,0.0
,0.099846964,74,0,0.28598081,7503.0,11,0,3,0,0.0
,1.0886898342199998,59,0,2036.0,5400.0,6,0,1,0,0.0
,0.012135999,64,0,0.288158187,4500.0,9,0,1,0,0.0
,0.817776626,65,0,3410.0,5400.0,11,0,2,0,0.0
,0.049653448,63,0,0.006900212,1883.0,2,0,0,0,0.0
,0.101101532,67,0,0.458397833,5167.0,7,0,2,0,1.0
,0.818492473,56,0,0.397275324,4550.0,9,0,0,0,0.0
,0.855102914,66,0,0.372651934,3619.0,10,0,0,0,0.0
,0.257878756,44,1,0.130290762,8150.0,5,1,1,0,4.0
,0.025964848,59,2,0.245071475,10702.0,16,0,2,0,0.0
,0.550434125,46,0,0.489680826,8333.0,12,0,2,0,2.0
,0.001370639,59,0,0.112201444,5400.0,9,0,1,0,3.0
,0.0,43,0,0.0,3386.0,4,0,0,0,0.0
,0.676427628,47,0,3669.0,5400.0,10,0,2,0,3.0
,0.42012378,51,0,0.421865443,6539.0,17,0,2,0,2.0
,0.330938367,49,1,0.478364746,11300.0,8,0,3,0,2.0
,0.0,57,0,0.849208553,3600.0,8,0,2,0,0.0
,0.085838667,40,0,0.187716792,4900.0,10,0,1,0,3.0
,0.060612832,58,0,952.0,5400.0,3,0,1,0,0.0
,0.017899553,78,0,0.005554086,3780.0,6,0,0,0,0.0
,0.295340932,43,0,0.291151106,5333.0,4,0,1,0,0.0
,0.391648017,40,0,0.106127696,7000.0,7,0,0,0,4.0
,0.013209568,24,0,1.0,5400.0,1,0,0,0,0.0
,0.084832905,30,0,1.026455026,188.0,3,0,0,0,0.0
,0.018232656,69,0,0.270497842,9500.0,9,0,1,0,0.0
,0.072706574,55,0,0.320767923,10000.0,7,0,1,0,2.0
,0.801407099,40,0,0.562535694,1750.0,8,0,0,0,2.0
,1.000920992,46,4,0.574428196,2666.0,15,0,1,0,2.0
,0.021087559,59,0,0.775918061,8005.0,15,0,2,0,0.0
,0.054165413,64,0,0.724197745,2305.0,12,0,1,0,0.0
,0.000838692,88,0,1.0,5400.0,8,0,0,0,0.0
,0.225611156,39,1,4963.0,5400.0,14,0,6,0,0.0
,0.276876578,64,0,0.929035482,2000.0,8,0,1,0,0.0
,0.184830873,35,0,0.365198376,3200.0,8,0,2,0,0.0
,0.01343021,62,0,0.266055046,7956.0,8,0,1,0,0.0
,0.371145323,54,4,0.406761542,14966.0,22,0,4,0,2.0
,0.332422253,48,0,0.567829457,3095.0,10,0,0,0,2.0
,0.002167756,51,0,1839.0,5400.0,6,0,2,0,0.0
,0.134769625,73,0,0.255376344,7439.0,11,0,2,0,1.0
,1.0886898342199998,41,2,0.109918107,5494.0,4,3,0,0,1.0
,0.068084931,73,2,0.12371907,4000.0,26,0,1,1,0.0
,0.026900691,58,0,1725.0,5400.0,12,0,2,0,0.0
,0.989347537,31,1,0.188226472,2666.0,4,1,0,0,1.0
,0.141994046,50,1,2806.0,5400.0,6,0,2,0,0.0
,0.400653401,51,0,0.49470106,5000.0,5,0,2,0,2.0
,0.602837682,44,0,2869.0,5400.0,8,0,2,0,1.0
,0.009019844,60,0,95.0,5400.0,10,0,0,0,0.0
,0.09036951,34,0,0.065311563,3000.0,11,0,0,0,1.0
,0.9999999,45,0,0.100906766,4300.0,3,0,0,0,1.0
,0.064246788,66,0,0.257720655,16416.0,7,0,1,0,0.0
,0.0,56,0,0.002978236,4364.0,2,0,0,0,0.0
,0.05121795,83,0,98.0,5400.0,4,0,0,0,0.0
,0.091199325,84,0,0.006283161,7161.0,7,0,0,0,0.0
,0.032385966,58,1,3640.0,5400.0,14,0,2,0,0.0
,0.402522177,51,1,0.568431405,6100.0,12,0,1,0,2.0
,0.715414229,41,0,0.666638196,11707.0,14,0,2,0,1.0
,0.196244314,48,0,0.131373725,5000.0,8,0,0,0,1.0
,0.9999999,61,0,0.633346661,2500.0,2,0,0,0,0.0
,0.9999999,31,1,0.281488737,5104.0,8,4,0,0,1.0
,0.047670748,67,0,0.243936067,19582.0,6,0,3,0,0.0
,0.181647144,54,0,1585.0,5400.0,9,0,2,0,0.0
,0.11738228,72,0,0.457055215,6845.0,7,0,2,0,0.0
,0.630416529,31,0,0.560250231,9750.0,6,0,3,0,2.0
,0.015910404,45,0,0.107578484,5000.0,5,0,0,0,3.0
,0.940958004,73,0,3.560899922,1288.0,7,0,2,0,0.0
,0.14476416,62,0,0.643688978,8500.0,32,0,5,0,3.0
,0.018774233,57,0,0.12634105,7083.0,11,0,1,0,1.0
,0.409974002,40,0,0.325266989,25000.0,18,0,2,0,2.0
,0.068907655,65,0,0.649868011,4166.0,13,0,2,0,0.0
,0.962119875,29,0,0.310563146,3000.0,12,0,0,0,0.0
,0.0,60,0,0.285504263,3400.0,4,0,1,0,0.0
,0.110111458,39,0,0.651339464,2500.0,5,0,1,0,0.0
,0.712341024,63,0,0.892455377,6666.0,20,0,2,0,0.0
,0.030984508,32,0,11.0,5400.0,3,0,0,0,0.0
,0.5249501,66,2,0.165420864,3076.0,2,1,0,0,0.0
,0.467184342,53,3,0.054223673,7966.0,6,1,1,1,1.0
,0.0,41,0,0.411593264,6175.0,11,0,1,0,1.0
,0.174493768,50,0,0.97024952,2083.0,14,0,1,0,4.0
,0.873920874,68,0,0.148283905,3000.0,12,0,0,0,0.0
,0.9999999,43,2,0.790631248,3500.0,7,3,2,0,2.0
,0.124810851,49,0,0.151291866,10449.0,8,0,0,0,1.0
,0.021427744,36,0,0.002419477,6612.0,3,0,0,0,1.0
,0.104425512,46,0,0.549310997,3700.0,16,0,1,0,2.0
,0.19534083,60,0,0.3541841,9559.0,16,0,3,0,1.0
,0.046988898,91,1,0.019989479,1900.0,10,0,0,0,0.0
,0.120673692,37,2,3295.0,5400.0,10,0,1,0,1.0
,0.157495982,41,0,0.310614898,6000.0,8,0,0,0,3.0
,0.0,48,0,0.143546209,10365.0,11,0,2,0,2.0
,0.111710262,48,1,0.334444302,7800.0,7,0,2,0,2.0
,0.084747881,64,0,0.163251492,16250.0,6,0,2,0,0.0
,0.060061585,39,0,0.008918101,73333.0,3,0,1,0,0.0
,0.026612188,64,0,961.0,5400.0,6,0,1,0,0.0
,0.168961755,41,0,4344.0,5400.0,12,0,3,0,0.0
,0.65398279,45,0,759.0,5400.0,6,0,0,0,0.0
,0.076663646,64,0,0.348456443,8000.0,6,0,2,0,0.0
,0.062364825,66,0,0.34644226,6000.0,5,0,2,0,0.0
,0.9999999,22,0,0.033728919,1600.0,1,0,0,0,0.0
,0.0,31,0,0.244759755,3100.0,3,0,0,0,3.0
,0.9999999,54,0,0.366280391,4400.0,4,0,1,0,0.0
,0.673956521,38,0,1.57390467,27000.0,14,0,1,0,1.0
,0.27190092,24,0,0.170460855,1800.0,3,0,0,0,0.0
,0.105555664,77,0,3763.0,5400.0,7,0,1,0,0.0
,1.060939061,27,0,0.090349865,2600.0,2,0,0,0,0.0
,0.096957773,67,0,1.388939463,4393.0,11,0,3,0,0.0
,0.541778068,65,0,0.288869127,6746.0,12,0,1,0,0.0
,0.02011672,42,1,0.471725364,9000.0,8,0,3,0,2.0
,0.0,25,1,0.260165403,2901.0,4,0,0,1,1.0
,0.00475224,75,0,2.0,5400.0,9,0,0,0,0.0
,0.149170166,64,0,0.103179364,5000.0,5,0,0,0,0.0
,0.663788066,35,0,0.415916817,5000.0,7,0,1,0,2.0
,0.382262483,60,1,0.424715057,1666.0,8,0,0,0,0.0
,0.000386551,55,0,0.34144857,11500.0,17,0,1,0,2.0
,0.016570837,59,0,0.002377469,5467.0,6,0,0,0,0.0
,0.274874419,58,0,1604.0,5400.0,6,1,2,0,0.0
,0.099159158,75,0,1819.0,5400.0,7,0,1,0,0.0
,0.190392743,47,0,2904.0,5400.0,3,0,1,0,0.0
,0.078929163,41,0,0.329430338,7600.0,13,0,1,0,0.0
,0.077802161,35,0,2535.0,5400.0,10,0,1,0,0.0
,0.007838872,73,0,0.891467333,2800.0,9,0,3,0,0.0
,0.025753471,62,0,26.0,5400.0,10,0,0,0,0.0
,0.729378979,45,0,0.295520992,8550.0,12,0,2,0,0.0
,0.43308726,62,0,0.43003413,8203.0,23,0,1,0,0.0
,0.011811762,77,0,0.239417633,3708.0,5,0,1,0,0.0
,0.160521924,76,0,0.256051958,5080.0,9,0,2,0,0.0
,0.7624461,30,0,219.0,5400.0,4,0,0,0,0.0
,0.061062531,75,0,0.008189696,10500.0,11,0,0,1,0.0
,0.067193858,62,0,0.037329778,10500.0,12,0,0,0,0.0
,0.0,49,0,0.079673626,4166.0,8,0,1,0,1.0
,0.810078031,70,0,0.820908613,5700.0,15,0,1,0,1.0
,0.791241752,32,0,0.217378998,3532.0,6,0,0,0,0.0
,0.480841182,81,0,0.235932591,3500.0,7,0,1,0,0.0
,0.297135143,45,0,0.415653094,9454.0,4,0,2,0,1.0
,0.043526567,33,0,0.142617097,4760.0,6,0,1,0,0.0
,0.0,48,0,0.687656172,2000.0,5,0,2,0,0.0
,0.03794097,62,0,0.971352432,1500.0,6,0,2,0,0.0
,0.9999999,22,0,0.004624277,864.0,1,0,0,0,0.0
,0.530392097,39,0,0.320549172,6700.0,6,0,1,0,1.0
,0.272537196,52,0,0.496601359,2500.0,6,0,1,0,0.0
,1.071455017,35,0,0.107175295,1100.0,6,0,0,0,0.0
,0.055628943,57,0,0.423377979,5748.0,18,0,2,0,3.0
,0.474038149,71,0,0.342973617,13000.0,8,0,3,0,0.0
,0.0,60,0,0.413671444,4534.0,5,0,2,0,0.0
,0.09090756,59,0,0.419363189,3862.0,10,0,2,0,1.0
,1.038851593,45,0,0.61707989,1088.0,4,0,1,0,2.0
,0.271014773,47,0,126.0,5400.0,3,0,0,0,0.0
,0.032622416,42,0,0.098392129,8333.0,6,0,1,0,0.0
,0.085880157,33,0,0.407660521,6291.0,7,0,1,0,2.0
,0.467221311,56,0,0.418222977,5300.0,12,0,1,0,0.0
,0.289321973,45,0,0.349775009,17333.0,10,0,3,0,2.0
,0.040109997,71,0,1790.0,5400.0,7,0,2,0,0.0
,0.252423,47,1,0.492936062,11041.0,20,1,4,0,2.0
,0.0,34,0,0.386450102,6833.0,8,0,1,0,2.0
,0.025303248,62,0,0.006374203,2666.0,3,0,0,0,0.0
,0.9999999,49,0,0.0,6000.0,0,0,0,0,0.0
,0.088977756,26,0,530.0,5400.0,2,0,0,0,0.0
,0.0,44,0,0.0,8833.0,4,1,0,0,3.0
,0.9999999,26,0,0.000227221,4400.0,2,0,0,0,0.0
,0.242703325,33,0,0.20047997,16250.0,6,0,2,0,3.0
,0.926980688,70,3,0.686171332,4750.0,9,0,3,0,0.0
,0.161179401,63,0,0.498273533,6660.0,16,0,3,0,0.0
,0.036523413,64,0,0.129640901,11500.0,8,0,1,0,1.0
,0.037809789,43,0,0.225846769,8000.0,7,0,1,0,2.0
,0.930947033,48,1,0.722236405,3916.0,12,0,1,0,1.0
,0.099582979,53,0,0.291622705,14216.0,13,0,2,0,0.0
,0.347234927,52,0,0.434298441,4040.0,15,0,2,0,1.0
,0.020699305,46,0,4309.0,5400.0,6,0,1,0,0.0
,0.689402355,54,0,0.04776618,35924.0,5,0,2,0,0.0
,0.001133258,68,0,0.205759757,15833.0,8,0,1,0,1.0
,0.0,77,0,0.059365724,6400.0,9,0,0,0,0.0
,1.0886898342199998,55,0,0.206132704,9750.0,9,0,0,0,0.0
,0.0,44,0,311.0,5400.0,7,0,1,0,0.0
,0.960026649,33,0,46.0,5400.0,3,0,0,0,0.0
,0.012789008,51,1,0.127040141,6800.0,7,0,1,0,0.0
,0.877713603,43,3,0.642219635,5153.0,10,1,1,0,0.0
,0.190883704,35,0,0.23675791,5625.0,2,0,1,0,1.0
,0.298329567,48,0,0.395718151,8500.0,13,0,1,0,2.0
,0.913217357,36,0,0.174815655,8814.0,8,0,1,0,1.0
,0.029886161,55,0,0.191009438,6250.0,10,0,2,0,1.0
,0.105882862,38,0,0.22201648,10800.0,11,0,2,0,0.0
,0.100591876,66,0,0.170903361,9519.0,6,0,1,0,0.0
,0.07874509,59,0,797.0,5400.0,11,0,1,0,0.0
,0.0,47,0,0.0,6000.0,8,0,0,0,3.0
,0.022927573,64,0,0.131283648,15416.0,15,0,2,0,1.0
,0.62135284,66,0,0.628304821,4500.0,12,0,2,0,0.0
,0.234110801,72,0,0.122366385,8400.0,13,0,0,0,0.0
,0.204174252,64,0,0.332188235,21249.0,13,0,5,0,3.0
,0.106897328,45,0,0.152339064,2500.0,8,0,0,0,0.0
,0.104751645,39,0,2752.0,5400.0,5,0,1,0,0.0
,0.638344604,34,1,0.515684051,5291.0,8,0,2,0,0.0
,0.143480559,81,0,0.582475742,3400.0,18,0,1,0,0.0
,0.07765232,81,0,0.081440443,5414.0,5,0,0,0,0.0
,0.316244613,60,1,0.253674633,10000.0,17,0,1,0,1.0
,0.024589791,60,0,902.0,5400.0,3,0,1,0,0.0
,0.083816758,78,0,0.563812063,3000.0,8,0,0,0,0.0
,0.801338524,64,0,0.715160605,8000.0,33,0,2,0,1.0
,0.257363497,71,0,155.0,5400.0,2,0,0,0,0.0
,0.387589383,46,0,0.311936798,8100.0,8,0,1,0,2.0
,0.152993455,79,0,0.318290084,7976.0,13,0,1,0,1.0
,0.002929137,68,0,0.117286974,4083.0,7,0,1,0,1.0
,0.9999999,61,0,3124.0,5400.0,6,0,2,0,0.0
,0.322978352,61,0,1591.0,5400.0,4,0,2,0,0.0
,0.011577197,60,0,0.134915345,7500.0,11,0,0,0,1.0
,0.011178942,75,0,0.148356455,8000.0,8,0,1,0,0.0
,0.082748131,51,0,0.443753643,5146.0,7,0,1,0,0.0
,0.888968249,51,5,0.449813259,4283.0,9,0,2,1,2.0
,0.029891464,64,0,0.284190882,3750.0,11,0,2,0,1.0
,0.052097606,42,0,0.361192469,9559.0,11,0,3,0,3.0
,0.951947781,37,0,0.642233857,4583.0,5,0,1,0,1.0
,0.544455544,22,0,0.035476718,450.0,1,0,0,0,0.0
,0.049804428,45,0,0.315736853,5000.0,8,0,1,0,0.0
,0.006274957,63,0,0.469421763,6000.0,8,0,1,1,0.0
,0.0,41,0,0.0,5400.0,1,0,0,0,0.0
,0.212177327,65,0,1272.0,0.0,4,0,1,0,0.0
,0.0,63,0,2932.0,5400.0,8,0,1,0,0.0
,0.103513672,58,0,0.490836388,3000.0,10,0,2,0,0.0
,0.085663785,60,0,0.278960664,11083.0,12,0,2,0,1.0
,0.9999999,57,2,0.340792666,7417.0,3,1,2,1,0.0
,0.162959829,49,0,0.454807231,6250.0,14,0,2,0,2.0
